year,oshpd_id2,oshpd_id,FACILITY_NAME,LICENSE_CATEGORY_DESC,COUNTY_NAME,DBA_ADDRESS1,DBA_CITY,DBA_ZIP_CODE,CONTROL_TYPE_DESC,TRAUMA_CENTER_DESC,ER_SERVICE_LEVEL_DESC,RURAL_HOSPITAL_DESC,TEACHING_HOSPITAL_DESC,LICENSED_BED_SIZE,SENATE_DISTRICT_DESC,ASSEMBLY_DISTRICT_DESC,MSSA_NAME,MSSA_DESIGNATION,Sex_Female,Sex_Male,Sex_Unk,Age_01_09,Age_10_19,Age_20_29,Age_30_39,Age_40_49,Age_50_59,Age_60_69,Age_70_79,Age_80_,Age_Under_1,Age_Unknown,racegrp_aman,racegrp_asian,racegrp_black,racegrp_inv_blank,racegrp_multirace,racegrp_nhpi,racegrp_other,racegrp_unknown,racegrp_white,eth_Hispanic,eth_NonHispanic,eth_Unknown,eth_Blank_Invalid,disp_Acute_Care,disp_Against_Medical_Advice,disp_Died,disp_Hospice_Care,disp_Invalid_Blank,disp_Not_Defined_Elsewhere,disp_Prison_Jail,disp_Psychiatric_Care,disp_Routine,disp_SN_IC_Care,disp_CAH,disp_Childrens_or_Cancer,disp_Home_Health_Service,disp_Rehab,disp_Residential_Care,disp_Other,disp_Disaster_Care_Site,Medi_Cal,Medicare,Other_Payer,Private_Coverage,SelfPay,Unknown_inv_Payer,DX_Blood_Forming,DX_Circulatory,DX_Congenital,DX_Digestive,DX_Endocrine,DX_Genitourinary,DX_Infections,DX_Injury_Poisoning,DX_Mental_Illness,DX_Muscoloskeletal,DX_Neoplasms,DX_Nervous_Sense,DX_No_Group_Assigned,DX_Perinatal,DX_Pregnancy,DX_Residual,DX_Respiratory,DX_Skin,DX_Symptoms,ED_Visit,All_Other_Languages,English,Spanish,Unknown_lang,blank_inv_lang,Zip_Blank_Invalid,Zip_CA_Resident,Zip_Foreign,Zip_Homeless,Zip_Out_of_State,Zip_Unknown,a_Sex_Female,a_Sex_Male,a_sex_Unknown,a_Age_10_19,a_Age_20_29,a_Age_30_39,a_Age_40_49,a_Age_50_59,a_Age_60_69,a_Age_70_79,a_Age_80_,a_Age_Under_1,a_Age_01_09,a_Age_Unknown,a_racegrp_aman,a_racegrp_asian,a_racegrp_black,a_racegrp_multirace,a_racegrp_nhpi,a_racegrp_other,a_racegrp_unknown,a_racegrp_white,a_racegrp_inv_blank,a_eth_Hispanic,a_eth_NonHispanic,a_eth_Unknown,a_eth_Blank_Invalid,a_disp_Acute_Care,a_disp_Against_Medical_Advice,a_disp_Died,a_disp_Home_Health_Service,a_disp_Hospice_Care,a_disp_Psychiatric_Care,a_disp_Rehab,a_disp_Residential_Care,a_disp_Routine,a_disp_SN_IC_Care,a_disp_CAH,a_disp_Not_Defined_Elsewhere,a_disp_Childrens_or_Cancer,a_disp_Disaster_Care_Site,a_disp_Prison_Jail,a_disp_Other,a_disp_Invalid_Blank,a_Medi_Cal,a_Medicare,a_Other_Payer,a_Private_Coverage,a_SelfPay,a_Unknown_inv_Payer,a_DX_Blood_Forming,a_DX_Circulatory,a_DX_Digestive,a_DX_Endocrine,a_DX_Genitourinary,a_DX_Infections,a_DX_Injury_Poisoning,a_DX_Mental_Illness,a_DX_Muscoloskeletal,a_DX_Neoplasms,a_DX_Nervous_Sense,a_DX_No_Group_Assigned,a_DX_Pregnancy,a_DX_Residual,a_DX_Respiratory,a_DX_Skin,a_DX_Symptoms,a_DX_Congenital,a_DX_Perinatal,Inpatient_from_ED,a_All_Other_Languages,a_English,a_Spanish,a_Unknown_lang,a_blank_inv_lang,a_Zip_CA_Resident,a_Zip_Foreign,a_Zip_Homeless,a_Zip_Out_of_State,a_Zip_Unknown,a_Zip_Blank_Invalid,ED_STATIONS_ON_1231,LATITUDE,LONGITUDE,Target,Label,SPA
2019,106190570,190570,NORWALK COMMUNITY HOSPITAL,General Acute Care Hospital,Los Angeles,13222 Bloomfield Ave,Norwalk,90650,Investor - Corporation,,Emergency - Basic,,,50-99,District 32,District 57,Norwalk/Studebaker,Urban,3006,2861,,393,510,1093,951,880,802,679,301,215,43,,12,284,698,,117,37,1761,619,2339,3461,2156,250,,361,420,5,,,26,35,242,4378,324,,,,16,60,,,3347,1067,83,933,437,,18,267,3,486,114,387,168,1295,729,287,12,455,,2,52,322,606,205,459,5867,21,5103,695,9,39,34,5542,5,210,60,16,516,655,,8,76,96,138,233,275,185,160,,,,4,81,186,17,5,386,151,341,,540,517,114,,120,61,16,40,10,12,4,16,491,398,,1,,,2,,,569,523,31,45,3,,13,160,120,60,104,345,83,35,26,18,68,,7,2,71,47,12,,,1171,8,978,178,,7,1107,,64,,,,4,33.91108,-118.0644,0.0995086,TRUE,7
2019,106190587,190587,COLLEGE MEDICAL CENTER,General Acute Care Hospital,Los Angeles,2776 Pacific Ave,Long Beach,90806,Investor - Limited Liability Company,,Emergency - Basic,,,100-149,District 33,District 70,Bixby Knolls/Long Beach Central,Urban,4010,4408,2,257,473,1552,1576,1328,1489,1021,447,250,27,,30,392,2804,,26,101,976,64,4027,2775,5492,153,,350,476,7,1,,9,61,783,6263,250,4,,1,57,153,5,,4770,2025,39,641,945,,29,451,2,547,156,402,140,1416,2288,506,20,579,,4,125,110,677,275,693,8420,37,7994,389,,,,6839,8,1167,50,356,2518,4077,,78,1173,1356,1113,1188,893,439,355,,,,34,365,1903,37,43,491,27,3695,,1889,4645,60,1,153,595,61,156,34,313,263,203,4084,698,,1,,,14,20,,4635,1623,36,189,112,,36,483,284,223,136,337,214,4189,73,33,112,2,15,20,267,108,63,,,6595,73,6316,204,,2,3938,2,2382,35,238,,7,33.80759,-118.19355,0.008650519,FALSE,8
2019,106190630,190630,POMONA VALLEY HOSPITAL MEDICAL CENTER,General Acute Care Hospital,Los Angeles,1798 N Garey Ave,Pomona,91767,Non-profit Corporation (incl. Church-related),Level II,Emergency - Basic,,,300-499,District 20,District 52,Claremont/La Verne/Pomona Northwest/San Dimas,Urban,44174,36746,,10351,8472,13441,11589,9512,9584,6827,4297,4015,2832,,75,4114,7557,1,,430,11783,8,56952,47132,32106,1680,2,765,4123,146,10,2,491,1510,262,73042,400,8,132,11,18,,,,48602,10461,804,15780,5125,148,425,5842,29,4597,2332,5175,2376,14059,4062,5911,287,7001,12,184,2522,1115,9920,2975,12096,80920,809,68938,10694,361,118,2,79019,,1064,754,81,5667,6345,,229,712,784,1103,1917,2134,2147,2617,157,212,,10,1002,959,,130,1475,2,8434,,5212,6650,150,,507,261,683,26,295,32,178,68,6961,1894,,1070,18,,19,,,3918,6055,235,1621,183,,131,2968,1256,549,477,2108,2029,249,164,369,411,13,116,12,834,159,107,10,50,12012,292,9774,1852,94,,11526,1,368,110,5,2,68,34.07709,-117.750621,0.001454943,FALSE,3
2019,106190631,190631,PIH HEALTH HOSPITAL - WHITTIER,General Acute Care Hospital,Los Angeles,12401 Washington Blvd,Whittier,90602,Non-profit Corporation (incl. Church-related),,Emergency - Basic,,,500+,District 32,District 57,La Habra Heights/Whittier,Urban,37484,28488,,8205,7387,10156,8889,7630,7203,5707,4407,4688,1700,,160,1426,1208,,229,,1031,603,61315,52499,13115,318,40,1639,2012,78,24,,2,287,600,60495,351,,427,25,1,30,1,,30943,12963,1262,16647,4157,,135,4887,14,3836,783,4923,1143,12922,2202,4881,117,6202,11,162,1633,619,9150,2417,9935,65972,210,56688,9061,10,3,2,63981,24,1483,397,85,7417,6541,1,80,572,849,1301,2064,2444,2787,3837,25,,,60,637,194,20,,435,297,12316,,8765,4948,245,1,541,248,453,3064,348,29,134,50,7166,1923,,1,1,,1,,,2681,8766,107,2221,184,,196,3765,1991,685,612,2199,1327,262,308,368,625,19,132,28,908,235,268,9,22,13959,144,11246,2559,5,5,13601,2,294,57,3,2,61,33.969794,-118.049255,0.014064373,FALSE,7
2019,106190636,190636,EMANATE HEALTH QUEEN OF THE VALLEY HOSPITAL,General Acute Care Hospital,Los Angeles,1115 S Sunset Ave,West Covina,91790,Investor - Corporation,,Emergency - Basic,,,300-499,District 22,District 48,Valinda/West Covina,Urban,36434,28742,1,11184,7535,11050,8604,7020,6854,5148,2883,2304,2595,,121,4436,1835,,6,289,11373,1533,45584,51160,13138,879,,724,1865,34,2,22,2,502,242,61116,173,9,384,98,,,4,,40438,8186,530,8905,7118,,223,3688,12,4407,919,4606,1897,11447,2195,4061,127,6690,6,200,2374,450,10512,2364,8999,65177,307,57061,7707,74,28,91,64079,2,391,296,318,4585,4382,1,208,595,726,849,1392,1702,1422,1648,220,206,,13,1036,286,1,55,230,265,7067,15,5969,2977,22,,670,225,188,1135,186,26,113,46,5183,1190,,,4,,2,,,3689,3895,60,1110,214,,247,1650,1691,640,543,880,719,187,152,231,301,6,212,21,1033,223,147,16,69,8968,243,6697,2001,25,2,8745,1,169,40,11,2,24,34.06242,-117.94528,6.12E-05,FALSE,3
2019,106190673,190673,SAN DIMAS COMMUNITY HOSPITAL,General Acute Care Hospital,Los Angeles,1350 W Covina Blvd,San Dimas,91773,Investor - Limited Liability Company,,Emergency - Basic,,,100-149,District 25,District 41,Claremont/La Verne/Pomona Northwest/San Dimas,Urban,8345,6581,,1487,1918,2596,2199,1813,1808,1215,869,777,244,,57,1016,1077,,43,6,109,,12618,6926,8000,,,425,348,9,,,,522,132,13454,28,1,3,1,,3,,,1464,2579,452,9539,892,,23,858,3,1228,371,1060,280,3771,719,795,19,1309,3,8,318,120,2007,547,1487,14926,88,14352,485,,1,52,14699,3,21,151,,1491,1208,,28,123,206,269,423,490,478,660,22,,,12,235,168,11,2,5,,2266,,893,1804,2,,199,361,56,215,44,21,28,5,1348,419,,,,,3,,,606,1532,33,488,40,,21,397,394,123,221,537,249,74,96,47,129,,67,,224,67,31,,22,2699,36,2530,133,,,2623,,56,16,4,,8,34.099076,-117.834328,0.031384575,FALSE,3
2019,106190680,190680,PROVIDENCE LITTLE COMPANY OF MARY MC - SAN PEDRO,General Acute Care Hospital,Los Angeles,1300 W 7th St,San Pedro,90732,Non-profit Corporation (incl. Church-related),,Emergency - Basic,,,200-299,District 35,District 70,Miraleste/Palo Verdes Estates/Portuguese Bend/Rancho Palos Verdes/Rolling Hills/San Pedro West,Urban,20133,15524,6,4156,3971,5757,5510,4664,4403,3380,1654,1581,587,,48,585,3275,20,448,129,18894,351,11913,20225,14915,502,21,797,252,12,4,22,2,127,511,33787,117,4,10,10,4,4,,,19761,5355,1186,6821,2539,1,60,2050,8,2179,571,2406,736,7178,1792,2801,50,3421,17,41,867,355,5305,1783,4043,35663,273,30602,4759,19,10,2,35057,7,290,284,23,1684,1689,,38,246,292,369,558,611,518,738,3,,,5,100,276,48,12,1194,25,1713,,1318,1996,59,,178,104,89,312,76,36,16,5,2009,530,,1,1,,16,,,1070,1649,56,505,93,,47,540,457,187,223,583,362,261,58,42,109,3,35,4,310,112,37,,3,3373,74,2815,481,2,1,3161,3,175,31,3,,16,33.737939,-118.303893,0.012949085,FALSE,8
2019,106190687,190687,SANTA MONICA - UCLA MEDICAL CENTER AND ORTHOPAEDIC HOSPITAL,General Acute Care Hospital,Los Angeles,1250 16th St,Santa Monica,90404,University of California,,Emergency - Basic,,,200-299,District 26,District 50,Santa Monica Central/Sawtelle/West Los Angeles,Urban,20514,19018,1,3780,3427,6749,6411,4855,4963,3879,2517,2264,688,,150,1893,4938,2,768,70,8230,615,22867,10551,28465,517,,779,316,43,4,,5,192,297,37670,169,,13,17,24,4,,,13836,6003,1049,15203,3442,,208,2737,5,2032,547,2503,686,9450,1761,3160,77,3234,13,59,694,403,4064,1720,6180,39533,785,36030,2611,51,56,3,35380,325,2469,1298,58,3908,3784,,220,357,533,601,838,1301,1397,2043,165,237,,24,518,852,149,11,1261,70,4805,2,1388,6228,75,1,228,145,211,1896,207,29,103,3,3594,1266,,6,4,,,,,1135,4148,44,2177,188,,211,1165,1025,422,334,1320,915,187,292,383,270,14,44,12,733,187,115,9,54,7692,398,6766,516,,12,7198,19,323,152,,,21,34.027539,-118.486123,0.135572971,TRUE,5
2019,106190696,190696,PACIFICA HOSPITAL OF THE VALLEY,General Acute Care Hospital,Los Angeles,9449 San Fernando Rd,Sun Valley,91352,Investor - Corporation,,Emergency - Basic,,,200-299,District 18,District 39,Pacoima East/Sun Valley West,Urban,4006,4199,,772,1048,1602,1459,1215,1077,608,234,124,66,,1092,669,2,,,109,4,,6329,5852,2341,12,,206,663,11,,,,34,,7291,,,,,,,,,5766,681,165,762,831,,13,334,1,556,61,445,316,1963,723,656,18,725,1,5,71,211,1050,268,788,8205,36,6422,1739,7,1,10,7388,2,721,66,18,1506,1954,,45,496,577,639,713,526,252,212,,,,769,518,4,,81,4,,2084,,1932,1525,3,,72,328,32,85,,4,2,95,2643,187,1,3,,,4,4,,2448,728,10,188,86,,18,337,350,150,176,94,173,1257,90,34,172,1,3,38,282,114,169,2,,3460,16,2804,637,3,,2763,1,670,17,9,,7,34.24088,-118.39555,0.133915023,TRUE,2
2019,106190708,190708,SHERMAN OAKS HOSPITAL,General Acute Care Hospital,Los Angeles,4929 Van Nuys Blvd,Sherman Oaks,91403,Non-profit Corporation (incl. Church-related),,Emergency - Basic,,,150-199,District 18,District 46,Sherman Oaks/Studio City/Valley Village,Urban,11449,11199,,1421,1593,4247,4349,3189,3114,2187,1190,1195,163,,27,456,2740,,640,39,6859,668,11219,5223,17298,127,,633,585,19,,,,515,476,20111,144,,,,,130,35,,11610,4016,197,4221,2604,,68,1437,3,1272,320,1307,526,5439,2526,1524,45,1963,6,18,339,283,2495,855,2222,22648,283,21339,1025,1,,,20243,31,1875,488,11,2204,2221,,10,158,245,328,673,897,889,1225,,,,2,95,380,132,6,1086,121,2603,,733,3674,18,,219,294,139,311,30,65,71,188,1729,1367,,2,,,10,,,1170,2826,16,356,57,,29,759,503,247,302,735,440,480,140,62,175,1,8,1,367,142,34,,,4425,117,4137,171,,,4045,2,328,40,10,,12,34.15995,-118.4488,0.045776205,TRUE,2
2019,106190756,190756,PROVIDENCE SAINT JOHN'S HEALTH CENTER,General Acute Care Hospital,Los Angeles,2121 Santa Monica Blvd,Santa Monica,90404,Non-profit Corporation (incl. Church-related),,Emergency - Basic,,,200-299,District 26,District 50,Santa Monica Central/Sawtelle/West Los Angeles,Urban,11897,11310,5,936,1172,3191,3409,3016,3282,2949,2447,2638,172,,43,809,2308,88,835,31,4999,488,13611,3786,18939,399,88,342,606,24,4,1,1,37,478,21493,183,,7,14,1,21,,,6671,6595,467,7798,1681,,110,1866,7,1454,315,1383,440,5616,1962,1729,66,2025,16,15,373,344,2008,808,2675,23212,846,21435,836,84,11,2,20120,141,2122,734,93,3337,3325,,42,199,349,441,724,1068,1435,2387,17,,,7,300,372,218,10,951,99,4696,9,715,5854,84,9,169,187,287,1290,158,27,114,13,3187,1227,,2,,,1,,,749,4367,30,1396,120,,86,1359,922,230,420,933,784,144,184,322,285,15,44,14,610,191,102,2,15,6662,478,5855,319,9,1,6113,11,414,124,,,27,34.029804,-118.478668,0.014234286,FALSE,5
2019,106190758,190758,PROVIDENCE SAINT JOSEPH MEDICAL CENTER,General Acute Care Hospital,Los Angeles,501 S Buena Vista St,Burbank,91505,Non-profit Corporation (incl. Church-related),,Emergency - Basic,,,300-499,District 25,District 43,Burbank North/North Hollywood South,Urban,30794,24907,8,5614,4773,10157,9244,6781,6561,5118,3469,3010,982,,27,1358,3051,127,775,57,10701,529,39084,20079,34981,522,127,1010,1136,103,1,3,2,929,421,51760,291,1,23,13,1,15,,,24941,8822,1309,16797,3840,,106,4183,8,3775,626,3737,1587,11429,2569,3962,117,5386,19,111,1511,495,7075,1939,7074,55709,3965,44701,6968,43,32,6,53859,131,475,1137,101,5060,4929,,35,443,709,824,1340,1760,2047,2810,21,,,8,364,442,183,26,1518,49,7399,,2165,7775,49,,245,191,405,1431,240,23,103,15,5557,1776,,,2,,1,,,1946,5845,57,1940,201,,134,2198,1498,391,636,1498,1018,205,217,277,391,7,85,12,1021,230,146,8,17,9989,1447,7316,1219,4,3,9654,15,185,133,2,,24,34.15486,-118.32655,0.025609259,FALSE,2
2019,106190766,190766,COAST PLAZA HOSPITAL,General Acute Care Hospital,Los Angeles,13100 Studebaker Rd,Norwalk,90650,Investor - Limited Liability Company,,Emergency - Basic,,,100-149,District 32,District 57,Norwalk/Studebaker,Urban,6947,5929,,1118,1424,2345,2065,1844,1812,1089,571,495,113,,34,472,1579,,3,50,4336,13,6389,8388,4480,7,1,609,657,19,1,,,304,163,10965,95,1,,22,1,39,,,6375,3510,293,1015,1683,,31,755,3,934,230,752,286,2687,932,809,27,1149,2,6,198,136,1968,451,1520,12876,44,11281,1550,1,,10,12442,2,287,98,37,1160,1105,,30,118,202,247,379,452,370,466,,1,,6,198,232,,10,698,4,1117,,1175,1086,4,,114,139,80,119,21,25,2,40,1092,559,,,2,,72,,,985,1065,9,148,58,,40,473,297,150,137,374,181,107,41,30,123,1,5,2,201,73,30,,,2265,54,1706,503,2,,2169,,68,20,8,,8,33.91255,-118.09915,0.01212754,FALSE,7
2019,106190796,190796,RONALD REAGAN UCLA MEDICAL CENTER,General Acute Care Hospital,Los Angeles,757 Westwood Plaza,Los Angeles,90095,University of California,Level I & Level I - Ped,Emergency - Comprehensive,,Teaching,300-499,District 26,District 54,Century City/Cheviot Hills/Rancho Park/West Los Angeles/Westwood,Urban,19523,18559,,2608,4159,8270,5761,4134,4289,3824,2338,2068,631,,140,3769,5024,2,704,91,8307,394,19651,8309,29371,399,3,1628,271,80,4,,6,74,2251,33648,59,,6,30,23,2,,,9856,6313,1360,17816,2737,,304,2502,22,1983,438,2328,784,7167,4821,3342,109,3959,9,89,628,502,3222,1280,4593,38082,1020,35187,1769,49,57,1,33880,239,2380,1554,28,4980,5910,,480,931,1018,1126,1662,1979,1558,1458,166,512,,44,1013,1263,225,37,2560,70,5677,1,2729,8088,71,2,442,199,297,2120,186,128,465,4,6303,734,,5,2,,5,,,2433,4447,139,3478,393,,221,2027,1338,470,382,1377,2222,360,179,467,595,11,79,15,751,101,223,45,27,10890,572,9453,837,9,19,10090,38,395,366,1,,41,34.068889,-118.445,0.113028367,TRUE,5
2019,106190812,190812,VALLEY PRESBYTERIAN HOSPITAL,General Acute Care Hospital,Los Angeles,15107 Vanowen St,Van Nuys,91405,Non-profit Corporation (incl. Church-related),,Emergency - Basic,,,300-499,District 18,District 46,Northridge South/Reseda North,Urban,33414,27137,,10933,7631,9742,8717,6941,6450,4360,1923,1247,2607,,36,1563,3163,,920,8,860,24,53977,44122,16182,247,,456,1177,52,4,,,90,311,58440,5,,13,3,,,,,10580,4997,196,39191,5587,,333,2843,11,3710,698,4510,1799,9195,2219,5065,149,6142,9,402,2186,353,10190,2750,7987,60551,1414,35327,23725,55,30,37,59395,2,734,338,45,3453,3741,,203,445,665,774,1234,1383,949,1137,158,246,,8,412,498,64,3,65,5,6139,,3706,3454,34,,210,296,275,896,85,20,140,65,4279,913,,,15,,,,,3885,2599,28,535,147,,163,1344,1105,488,424,1255,554,156,139,193,271,9,121,7,617,162,124,17,45,7194,639,4295,2236,15,9,6975,1,185,33,,,24,34.19396,-118.4632,0.018456321,FALSE,2
2019,106190818,190818,USC VERDUGO HILLS HOSPITAL,General Acute Care Hospital,Los Angeles,1812 Verdugo Blvd,Glendale,91208,Non-profit Corporation (incl. Church-related),,Emergency - Basic,,,150-199,District 25,District 43,Burbank South/Eagle Rock/Glendale Northwest,Urban,12553,10322,,1940,2451,3255,3309,2906,2839,2612,1710,1604,249,,116,1358,1489,,265,,1673,129,17845,3834,18805,236,,324,408,20,6,,612,268,64,21037,83,1,17,3,,30,2,,8467,4352,351,8342,1363,,54,1954,5,1299,405,1708,733,5465,855,1632,60,2056,10,18,354,158,2779,818,2512,22875,706,21818,330,,21,21,22583,31,29,199,12,2152,1957,,30,104,221,265,468,774,935,1301,11,,,21,252,211,45,,239,18,3323,,510,3552,47,,285,82,116,640,96,71,13,63,1648,1081,,14,,,,,,580,2622,24,828,55,,47,684,546,164,287,718,482,319,87,78,115,10,19,3,366,92,81,1,10,4109,293,3651,144,2,19,4054,5,3,45,,2,13,34.20557,-118.2152,0.204674247,TRUE,2
2019,106190859,190859,WEST HILLS HOSPITAL AND MEDICAL CENTER,General Acute Care Hospital,Los Angeles,7300 Medical Center Dr,West Hills,91307,Investor - Corporation,,Emergency - Basic,,,200-299,District 27,District 45,Agoura Hills/Calabasas/Hidden Hills/West Hills/Westlake,Urban,27923,23476,1,5281,5336,8531,7829,6352,6263,4822,3139,3031,816,,28,1739,2755,,4709,20,22293,164,19692,13908,35345,2147,,853,1570,41,9,,150,113,315,48058,110,6,,153,5,2,15,,23405,8703,1285,11774,6233,,196,3423,4,3109,668,3339,1437,12037,3072,3130,124,4698,10,46,1276,537,6781,1894,5619,51400,427,48995,1897,41,40,100,49390,44,323,1485,58,4020,3545,,56,380,568,559,904,1289,1493,2284,8,24,,1,319,296,731,10,2133,32,4043,,1011,6347,207,,384,246,197,1481,282,32,79,94,3311,1443,,13,,,3,,,1208,4438,366,1338,155,60,140,1589,992,342,527,916,934,238,148,230,234,5,329,15,631,151,133,6,5,7565,192,7107,247,4,15,7262,9,137,129,28,,36,34.20337,-118.62939,0.036294504,TRUE,2
2019,106190878,190878,ADVENTIST HEALTH WHITE MEMORIAL,General Acute Care Hospital,Los Angeles,1720 E Cesar E Chavez Ave,Los Angeles,90033,Non-profit Corporation (incl. Church-related),,Emergency - Basic,,Teaching,300-499,District 24,District 53,Boyle Heights Northwest/Chinatown/Downtown Northwest/Little Tokyo/Westlake,Urban,31312,24320,1,9653,6247,9915,7732,5761,5304,4282,2509,1876,2354,,33,518,1562,432,203,18,13148,625,39094,50835,4639,126,33,634,1299,33,10,29,60,167,17,53034,294,,1,45,7,2,1,,35808,7065,1808,5338,5553,61,133,3374,5,3720,759,3662,1641,9342,1109,4134,87,5576,10,240,1918,416,8126,2199,9182,55633,93,34696,20834,2,8,10,53836,1,577,285,924,5181,5605,,333,916,1345,1371,1779,1864,1414,1369,202,193,,2,217,743,10,3,2407,86,7318,,8888,1858,40,,214,326,221,1343,92,72,140,8,7226,1022,1,41,,,69,1,10,5245,4096,374,688,370,13,171,2132,1309,722,543,1029,761,1996,182,252,368,12,132,28,664,232,179,16,58,10786,39,5838,4906,,3,9760,,860,61,102,3,28,34.05085,-118.21691,0.011908391,FALSE,4
2019,106190883,190883,WHITTIER HOSPITAL MEDICAL CENTER,General Acute Care Hospital,Los Angeles,9080 Colima Rd,Whittier,90605,Investor - Corporation,,Emergency - Basic,,,150-199,District 32,District 57,La Habra Heights/Whittier,Urban,14431,11388,,3745,3073,4707,3992,3103,2641,1843,990,1013,712,,40,2170,617,,505,19,15689,1134,5645,16932,8697,189,1,890,885,15,1,,,212,255,23039,173,,344,,1,1,3,,3584,3128,337,17485,1285,,51,1313,8,1699,312,1812,591,5354,1230,1634,67,2505,4,67,813,257,4189,863,3050,25819,1004,21009,3806,,,,25152,5,433,229,,2254,2073,,43,273,381,536,715,785,666,924,3,1,,6,850,90,125,6,1955,144,1151,,2072,2221,34,,308,222,113,341,35,23,2,9,2575,629,,2,68,,,,,1677,1654,21,905,60,10,86,773,778,230,308,542,255,188,91,132,151,5,83,15,395,162,129,1,3,4327,631,3007,689,,,4132,6,159,28,2,,11,33.95379,-118.00303,0.026423391,FALSE,7
2019,106191227,191227,LAC/HARBOR-UCLA MEDICAL CENTER,General Acute Care Hospital,Los Angeles,1000 W Carson St,Torrance,90502,City or County,Level I & Level II - Ped,Emergency - Basic,,Teaching,300-499,District 35,District 66,Harbor Gateway South/Lomita/Torrance East Central,Urban,35274,37274,12,11884,9317,10264,8881,9072,10193,6695,2213,1439,2602,,804,3418,13390,138,601,441,48571,515,4682,45099,26451,713,297,3280,416,34,,,132,306,1286,66795,202,,26,,5,78,,,53749,5354,1504,4077,7870,6,378,5143,31,4115,1301,4611,2651,10447,6986,5718,234,7113,13,181,863,832,8172,2966,10805,72560,1246,46768,24275,171,100,33,67961,165,3749,403,249,5292,7048,1,624,1308,1416,1596,2434,2170,1035,885,335,538,,255,903,2508,82,104,7287,72,1126,4,6545,5640,142,14,531,355,401,440,129,66,219,135,9165,735,,110,9,23,21,,2,8060,2532,245,861,643,,137,2026,1594,702,450,1070,2540,807,243,422,510,2,348,39,864,277,191,29,90,12341,365,7841,4110,9,16,11489,20,720,80,30,2,75,33.83155,-118.29353,0.040395755,TRUE,8
2019,106191228,191228,LAC+USC MEDICAL CENTER,General Acute Care Hospital,Los Angeles,1200 N State St,Los Angeles,90033,City or County,Level I & Level II - Ped,Emergency - Comprehensive,,Teaching,500+,District 24,District 51,Boyle Heights Northwest/Chinatown/Downtown Northwest/Little Tokyo/Westlake,Urban,56856,70051,50,8417,9732,20085,21589,21825,23357,14207,4286,1574,1885,,269,3645,14318,,536,91,98383,5621,4094,88227,33945,4785,,1937,835,136,,91,366,7955,6370,108978,136,,24,3,39,72,,15,91371,8937,9961,6111,10577,,652,8921,69,8306,2480,7788,2296,17856,13223,13679,556,14871,16,113,1409,1657,10420,5676,16969,126957,2340,68766,55149,541,161,,113761,534,10962,498,1202,9291,14975,9,775,2466,3337,3952,5432,4320,1885,1227,318,563,,39,1258,2796,113,28,17981,1173,887,,15917,7507,851,,978,1114,717,129,115,153,191,79,18092,789,,229,20,18,1651,,,17022,3749,1438,938,1103,25,424,4213,3033,1296,908,2761,3846,1667,648,939,1412,19,483,20,1549,575,339,31,112,24275,1057,12288,10852,54,24,20780,31,3252,92,120,,106,34.05982,-118.21031,0.050831985,TRUE,4
2019,106191230,191230,"MARTIN LUTHER KING, JR. COMMUNITY HOSPITAL",General Acute Care Hospital,Los Angeles,1680 E 120th St,Los Angeles,90059,Non-profit Corporation (incl. Church-related),,Emergency - Basic,,Teaching,100-149,District 35,District 64,Paramount North/Willowbrook,Urban,57132,42962,,9932,9135,21883,17526,14143,13807,8428,2244,1089,1907,,52,220,42755,,,178,598,948,55343,51754,45693,2647,,2366,3064,30,22,,,678,1976,91147,89,19,290,240,8,155,10,,72403,7588,16606,3497,,,382,8583,13,5322,1630,7406,1873,16384,3865,7477,314,7933,12,115,4621,1334,12014,4139,16677,100094,74,76885,23029,2,104,4,93604,2,6139,335,10,634,17,,66,352,191,23,8,6,,,5,,,1,4,210,,1,10,34,391,,381,226,43,1,10,4,2,7,1,,,2,619,2,,,1,,3,,,580,14,2,22,32,1,,2,5,1,3,,6,6,1,5,2,,609,,4,,2,,5,651,,622,28,,1,637,,13,1,,,29,33.92453,-118.2435,0.00262284,FALSE,6
2019,106191231,191231,LOS ANGELES COUNTY OLIVE VIEW-UCLA MEDICAL CENTER,General Acute Care Hospital,Los Angeles,14445 Olive View Dr,Sylmar,91342,City or County,,Emergency - Basic,,Teaching,300-499,District 18,District 39,Angeles National Forest West/Kagel Canyon/Lake View Terrace/San Fernando East/Sylmar,Urban,29575,30248,1,2873,4232,8838,10196,11097,11830,7135,2110,811,702,,101,1580,2534,,79,43,52764,1766,957,41971,16011,1842,,800,224,10,1,,257,312,3440,54567,160,,13,,5,35,,,42480,3895,5136,2682,5547,84,201,4711,14,3672,1336,5194,1009,5678,6028,6650,294,6392,6,49,862,656,5756,2932,8384,59824,1532,28353,29696,137,106,,55554,149,3620,132,369,3323,4478,,127,509,900,1412,1931,1625,681,474,78,64,,28,314,362,9,5,6735,154,194,,5225,2461,115,,293,273,136,241,61,39,34,26,6137,416,,129,1,,15,,,5583,1205,174,126,713,,169,1687,1296,579,453,951,340,488,158,303,297,4,113,19,549,191,151,7,46,7801,353,3343,4074,14,17,7285,2,478,17,19,,51,34.32418,-118.45255,0.124451303,TRUE,2
