year,oshpd_id2,oshpd_id,county_name,facility_name,license_type_desc,control_type_desc,ed_lic_levl_end,ems_station,rural_hospital_desc,teaching_hospital_desc,DBA_ADDRESS1,DBA_CITY,DBA_ZIP_CODE,licensed_bed_size,senate__desc,assembly__desc,mssa_name,mssa_designation,Sex_Female,Sex_Male,Sex_Unk,Age_01_09,Age_10_19,Age_20_29,Age_30_39,Age_40_49,Age_50_59,Age_60_69,Age_70_79,Age_80_,Age_Under_1,Age_Unknown,Asian_Pacific_Islander,Black,Hispanic,Native_American_Eskimo_Aleut,Other_Race,Unknown_Race,White,Acute_Care,Against_Medical_Advice,CAH,Died,Prison_Jail,Psychiatric_Care,Rehab,Routine,SN_IC_Care,Childrens_or_Cancer,Home_Health_Service,Hospice_Care,Invalid_Blank_Disp,Not_Defined_Elsewhere,Residential_Care,Other_Disp,Disaster_Care_Site,Medi_Cal,Medicare,Other_Payer,Private_Coverage,SelfPay,Unknown_Payer,DX_All_Pregnancies,DX_Birth_Defects,DX_Blood_Disorders,DX_Cancer,DX_Circulatory_System,DX_Digestive_System,DX_Ear_Disorders,DX_Endocrine_Diseases,DX_Eye_Disorders,DX_Genitourinary_System,DX_Infections,DX_Injuries_Poisonings,DX_Mental_Disorders,DX_Musculoskeletal_System,DX_Nervous_System,DX_Other_Reasons,DX_Perinatal_Disorders,DX_Respiratory_System,DX_Skin_Disorders,DX_Symptoms,DX_Births,ECM_Abnormal_Reaction_Later_Cx,ECM_Accidental_Falls,ECM_All_Transport_Types,ECM_Assault,ECM_Intentional_SelfHarm,ECM_Legal_War_Terrorism,ECM_Med_Device_Advrs_Incident,ECM_Natural_Envrnmntl_Factors,ECM_NonTrans_Drowning_Subm,ECM_Other_Factors,ECM_Supplementary_Factors,ECM_Undetermined_Intent,ECM_W_Inanimate_Animate_Object,EC_None,ECM_Medical_Misadventures,ED_Visit,All_Other_Languages,English,Spanish,a_Sex_Female,a_Sex_Male,a_sex_Other_Unk,a_Age_10_19,a_Age_20_29,a_Age_30_39,a_Age_40_49,a_Age_50_59,a_Age_60_69,a_Age_70_79,a_Age_80_,a_Age_Under_1,a_Age_01_09,a_Age_Unknown,a_Asian_Pacific_Islander,a_Black,a_Hispanic,a_Other_Race,a_Unknown_Race,a_White,a_Native_American_Eskimo_Aleut,a_Acute_Care,a_Against_Medical_Advice,a_Died,a_Home_Health_Service,a_Hospice_Care,a_Psychiatric_Care,a_Rehab,a_Residential_Care,a_Routine,a_SN_IC_Care,a_CAH,a_Not_Defined_Elsewhere,a_Childrens_or_Cancer,a_Invalid_Blank_Disp,a_Prison_Jail,a_Other_Disp,a_Disaster_Care_Site,a_Medi_Cal,a_Medicare,a_Other_Payer,a_Private_Coverage,a_SelfPay,a_Unknown_Payer,a_DX_Birth_Defects,a_DX_Blood_Disorders,a_DX_Cancer,a_DX_Circulatory_System,a_DX_Digestive_System,a_DX_Ear_Disorders,a_DX_Endocrine_Diseases,a_DX_Genitourinary_System,a_DX_Infections,a_DX_Injuries_Poisonings,a_DX_Mental_Disorders,a_DX_Musculoskeletal_System,a_DX_Nervous_System,a_DX_Other_Reasons,a_DX_Respiratory_System,a_DX_Skin_Disorders,a_DX_Symptoms,a_DX_All_Pregnancies,a_DX_Births,a_DX_Eye_Disorders,a_DX_Perinatal_Disorders,a_ECM_Abnormal_Reaction_Later_Cx,a_ECM_Accidental_Falls,a_ECM_All_Transport_Types,a_ECM_Assault,a_ECM_Intentional_SelfHarm,a_ECM_Legal_War_Terrorism,a_ECM_Med_Device_Advrs_Incident,a_ECM_Medical_Misadventures,a_ECM_Natural_Envrnmntl_Factors,a_ECM_Other_Factors,a_ECM_Supplementary_Factors,a_ECM_W_Inanimate_Animate_Object,a_EC_None,a_ECM_Undetermined_Intent,a_ECM_NonTrans_Drowning_Subm,Inpatient_from_ED,a_All_Other_Languages,a_English,a_Spanish
2016,106190323,190323,LOS ANGELES,ADVENTIST HEALTH GLENDALE,Hospital,Non-profit Corporation (incl. Church-related),Basic,39,N/A,N/A,1509 WILSON TERRACE,GLENDALE,91206,500+,25,43,ATWATER VILLAGE/GLENDALE CENTRAL/GLENDALE SOUTHWEST/GRIFFITH PARK,Urban,25403,19427,2,4324,3947,7125,6772,5536,5887,4713,2992,2734,801,1,2144,1162,13238,44,1006,506,26732,1092,1063,,38,74,33,8,41941,318,2,70,9,116,46,13,9,,23170,7920,710,9771,3261,,1195,14,165,168,1308,3027,1032,661,484,2928,1429,8864,1958,3502,832,870,42,4604,1823,9926,,149,2947,1203,233,12,13,12,129,2,2006,1285,2,2341,34496,2,44832,4490,37961,2381,7487,7333,1,132,950,1144,1481,2426,2475,2591,3607,14,1,,919,444,2936,335,128,10045,14,306,629,300,3745,212,139,317,307,6936,1894,,1,,3,11,21,,4412,7986,119,2021,283,,13,241,403,2613,1559,39,483,876,1316,964,2044,502,466,35,1335,303,1451,156,8,8,6,404,729,64,27,33,1,34,1,8,186,1345,74,11913,2,,14821,3230,10597,994
2016,106190328,190328,LOS ANGELES,GLENDORA COMMUNITY HOSPITAL,Hospital,Investor - Individual,Basic,6,N/A,N/A,150 WEST ROUTE 66,GLENDORA,91740,100-149,25,48,ASUZA/CHARTER OAK/COVINA,Urban,2220,1958,,465,504,844,734,551,497,286,129,112,56,,432,16,2259,591,147,26,707,113,197,,3,45,13,1,3716,50,,4,,,14,12,10,,2859,635,19,284,381,,74,1,10,8,44,252,140,50,76,234,173,904,317,294,139,103,,536,174,649,,3,214,104,16,1,,,9,,297,107,11,177,3239,,4178,15,3548,615,708,694,,5,42,56,75,190,313,337,384,,,,99,126,477,69,8,620,3,194,36,33,20,3,149,43,59,237,595,,32,,,,1,,203,1137,,54,8,,,25,8,58,156,,81,104,200,87,318,25,65,5,143,50,73,3,,1,,65,68,1,,2,,,,2,13,59,1,1191,,,1402,18,1253,131
2016,106190352,190352,LOS ANGELES,GREATER EL MONTE COMMUNITY HOSPITAL,Hospital,Investor - Corporation,Basic,9,N/A,N/A,1701 SANTA ANITA AVENUE,SOUTH EL MONTE,91733,100-149,22,57,BASSETT/INDUSTRY WEST/LA PUENTE,Urban,10097,8681,,3335,2773,3542,2907,2397,1748,928,344,243,561,,947,338,16238,,28,98,1129,413,647,,12,218,221,,17241,18,1,2,,,,,5,,4723,705,215,11351,1784,,515,7,23,15,266,1129,1007,223,220,989,446,3696,860,1156,335,766,11,2537,879,3698,,14,1030,525,267,20,50,,57,2,398,688,19,1011,14697,,18778,335,12265,6178,1340,1335,1,100,171,245,387,520,406,247,353,76,170,1,365,44,1993,6,15,252,1,190,146,75,34,2,3,,2,1897,282,,7,34,1,3,,,1703,773,24,157,19,,1,37,19,242,468,12,130,160,283,90,39,35,59,5,447,128,475,39,,1,6,38,51,8,3,1,,,1,2,29,70,7,2465,1,,2676,98,2158,420
2016,106190382,190382,LOS ANGELES,HOLLYWOOD PRESBYTERIAN MEDICAL CENTER,Hospital,Investor - Individual,Basic,20,N/A,N/A,1300 NORTH VERMONT AVENUE,LOS ANGELES,90027,300-499,24,43,HOLLYWOOD SOUTH CENTRAL/INNER SUNSET,Urban,15190,14494,,274,1414,6982,5965,5001,4785,2936,1320,960,47,,2395,4165,13741,11,3713,105,5554,445,3569,,68,,420,12,24776,188,47,21,,14,,63,61,,5358,3328,73,14865,6028,32,1314,5,138,110,658,1463,437,401,325,1991,603,5388,2074,2251,737,2199,8,2324,1133,6125,,63,1309,812,473,41,23,1,87,,1554,861,14,1023,23423,,29684,673,26043,2968,3050,3383,,32,298,427,663,1140,1317,1131,1422,3,,,1473,761,2136,758,1,1302,2,210,405,301,207,9,8,223,96,3777,1169,,26,,1,1,,,2936,2922,22,422,131,,2,78,215,1290,1010,11,300,414,849,492,61,171,183,14,627,160,451,90,,13,2,307,354,32,13,4,,7,1,5,61,359,17,5273,,,6433,625,5176,632
2016,106190385,190385,LOS ANGELES,PROVIDENCE HOLY CROSS MEDICAL CENTER,Hospital,Non-profit Corporation (incl. Church-related),Basic,32,N/A,N/A,15031 RINALDI STREET,MISSION HILLS,91345,300-499,18,39,GRANADA HILLS/MISSION HILLS/PORTER RANCH,Urban,52895,39049,18,17231,12360,15952,12222,9692,8756,5850,3391,2954,3554,,1488,2808,72052,55,3003,564,11992,883,441,4,103,86,121,3,89772,223,28,18,2,38,234,6,,,58436,9948,810,13037,9731,,2872,15,181,191,1444,6280,3409,1011,1120,6150,3336,18711,1976,5354,1748,1448,208,15360,3723,17425,,353,5385,3000,657,40,29,18,237,1,5326,1107,24,4820,70965,,91962,836,66347,24779,5157,5200,1,170,806,841,1173,1671,1802,1698,2183,14,,,493,480,5354,581,79,3364,7,221,153,356,1360,195,18,86,18,6254,1671,1,15,1,,9,,,3142,4872,100,1882,361,1,10,147,330,1779,1651,19,388,650,1370,1529,74,196,316,6,897,234,585,153,1,11,12,541,643,442,132,14,2,38,3,7,80,656,115,7684,1,,10358,497,7037,2824
2016,106190392,190392,LOS ANGELES,GOOD SAMARITAN HOSPITAL-LOS ANGELES,Hospital,Non-profit Corporation (incl. Church-related),Basic,12,N/A,N/A,1225 WILSHIRE BOULEVARD,LOS ANGELES,90017,300-499,24,53,BOYLE HEIGHTS NORTHWEST/CHINATOWN/DOWNTOWN NORTHWEST/LITTLE TOKYO/WESTLAKE,Urban,15746,14158,1,1120,1837,6750,5644,4404,4611,2839,1450,940,310,,2415,6476,14783,32,135,45,6019,985,2990,,78,24,532,,25286,10,,,,,,,,,12852,4157,465,7112,5319,,1365,6,148,108,679,2320,561,362,299,1583,693,5894,2026,2041,751,2769,50,2196,1163,4890,1,43,1697,958,678,32,51,1,68,1,818,826,9,1143,23579,1,29905,1105,19686,9114,2940,2996,,43,300,405,527,882,1207,1183,1369,20,,,1294,1168,2296,23,6,1144,5,177,210,264,395,43,4,110,25,3796,816,3,90,1,,2,,,1555,2437,36,1767,141,,4,77,188,1502,767,28,325,288,716,438,56,191,222,4,528,109,351,118,,4,20,251,318,21,18,4,,20,2,6,48,326,17,4903,2,,5936,885,3309,1742
2016,106190400,190400,LOS ANGELES,HUNTINGTON MEMORIAL HOSPITAL,Hospital,Non-profit Corporation (incl. Church-related),Basic,50,N/A,Teaching,100 W. CALIFORNIA BOULEVARD,PASADENA,91105,500+,25,41,PASADENA SOUTH/SAN MARINO/SOUTH PASADENA,Urban,27906,23537,3,5433,4691,8862,8144,6459,6293,4597,2723,2984,1260,,3704,8120,17578,144,3676,343,17881,1392,1415,,87,361,204,31,46802,225,4,80,11,,753,47,34,,4519,8790,15997,17124,5016,,2229,23,210,140,1199,3169,778,772,584,3203,1432,12094,2920,3508,1337,1472,31,4458,1590,10297,,46,3936,2156,494,21,52,4,35,3,1455,1977,18,2588,38660,1,51446,1280,45727,4439,9117,8726,,434,1328,1595,1810,2533,2900,2629,3970,234,410,,1777,2396,4824,1042,56,7720,28,509,282,432,1362,246,83,193,5,12000,2585,,111,8,4,23,,,3610,7075,500,6056,578,24,17,315,544,2504,2511,48,685,959,1870,2326,1172,593,655,29,1623,478,962,475,,16,61,554,1311,485,82,1,7,67,6,5,116,1655,194,13355,4,1,17843,953,15179,1711
2016,106190413,190413,LOS ANGELES,CITRUS VALLEY MEDICAL CENTER - IC CAMPUS,Hospital,Non-profit Corporation (incl. Church-related),Basic,21,N/A,N/A,210 W. SAN BERNARDINO ROAD,COVINA,91723,150-199,22,48,ASUZA/CHARTER OAK/COVINA,Urban,10442,8410,,1794,1854,2948,2495,2470,2874,1796,1167,1269,185,,1020,1002,10904,23,337,49,5517,290,439,,45,,203,2,17596,259,,,14,,,,4,,1,4062,10,13132,1647,,273,3,101,92,635,1091,403,277,194,1243,386,3523,751,1575,521,466,2,2064,851,4401,,126,1125,449,131,18,8,18,34,2,567,459,2,828,15083,2,18852,597,16187,2068,2791,3066,,50,515,537,606,945,1005,942,1257,,,,483,316,2601,78,12,2353,14,6,835,166,44,645,19,,224,3612,20,,,268,,18,,,2006,2996,30,692,132,1,7,103,111,1036,761,13,222,278,491,377,1163,103,117,10,561,94,398,9,,3,,239,237,13,15,23,1,9,3,2,62,408,18,4826,1,,5857,321,4645,891
2016,106190422,190422,LOS ANGELES,TORRANCE MEMORIAL MEDICAL CENTER,Hospital,Non-profit Corporation (incl. Church-related),Basic,29,N/A,N/A,3330 LOMITA BOULEVARD,TORRANCE,90505,500+,26,66,HARBOR GATEWAY SOUTH/LOMITA/TORRANCE EAST CENTRAL,Urban,35922,25569,2,6388,5847,8980,8172,7469,7758,5720,4746,5095,1318,,7236,7797,20869,65,4647,241,20638,659,388,2,43,253,546,10,58966,416,87,,3,5,87,28,,,18408,13414,1016,24924,3662,69,1475,27,198,173,1528,2970,1327,896,782,3700,1245,11769,1788,5928,969,911,47,5700,2330,17730,,375,4703,1674,353,55,39,76,185,4,1814,2239,16,2718,47235,7,61493,1447,55630,4416,9092,7312,,277,746,1065,1438,2288,2790,2972,4393,170,265,,2390,1685,3410,948,57,7896,18,229,166,475,2229,332,73,85,130,10249,2412,1,,13,,4,6,,1753,9168,104,5181,198,,7,286,462,2988,2969,41,703,946,1793,1367,161,442,475,16,1523,368,1624,165,14,20,34,731,954,89,21,8,1,63,14,58,175,1205,64,13019,2,,16404,755,14398,1251
2016,106190429,190429,LOS ANGELES,KAISER FOUNDATION HOSPITAL - LOS ANGELES,Hospital,Non-profit Corporation (incl. Church-related),Basic,57,N/A,Teaching,4867 SUNSET BOULEVARD,LOS ANGELES,90027,300-499,24,43,HOLLYWOOD SOUTH CENTRAL/INNER SUNSET,Urban,35212,32624,4,5600,4981,11932,10190,8636,8309,7220,5396,4465,1111,,7178,9578,31354,196,1201,2389,15944,438,899,2,21,46,837,5,64671,277,3,484,43,3,107,4,,,18267,13949,185,28657,6771,11,1317,14,466,170,1677,4397,1388,1164,958,3714,1994,11816,3052,5454,1377,1965,56,5876,2543,18442,,363,3971,1655,656,65,22,17,153,1,3155,1339,15,2726,53698,4,67840,2153,53396,12291,3921,4702,,213,568,612,775,1134,1769,1613,1667,87,185,,1206,1207,3353,52,105,2671,29,116,153,334,1764,189,32,10,2,5281,735,,4,,1,,,2,922,4159,14,3298,230,,18,185,350,1791,1336,20,377,379,1220,673,450,271,288,29,537,132,448,81,1,22,15,472,377,36,10,6,,48,8,2,71,445,28,7116,3,1,8623,385,6629,1609
2016,106190431,190431,LOS ANGELES,KAISER FOUNDATION HOSPITAL - SOUTH BAY,Hospital,Non-profit Corporation (incl. Church-related),Basic,43,N/A,N/A,25825 SOUTH VERMONT AVENUE,HARBOR CITY,90710,300-499,35,66,HARBOR GATEWAY SOUTH/LOMITA/TORRANCE EAST CENTRAL,Urban,32232,24730,1,5658,4627,8004,6806,6421,7117,6383,5616,5241,1090,,4946,18288,19380,114,1104,2335,10796,855,939,1,42,23,613,11,53161,332,7,762,163,14,30,10,,,12672,14288,97,26591,3311,4,1445,18,454,198,2387,3442,1035,1322,691,3467,1343,10627,1667,4306,1316,867,32,5342,2048,14956,,269,3579,1670,369,20,10,11,137,4,2023,1310,4,2527,45027,3,56963,725,50711,5527,2690,2424,,70,208,273,423,756,1004,1068,1228,26,58,,589,1757,1216,41,42,1452,17,158,40,247,1077,207,5,7,2,2887,473,1,9,1,,,,,402,2920,5,1701,86,,8,107,177,800,921,5,271,282,1144,327,59,155,110,5,470,70,139,54,1,3,6,278,267,22,10,1,1,30,1,4,54,335,18,4093,,,5114,84,4585,445
2016,106190432,190432,LOS ANGELES,KAISER FOUNDATION HOSPITAL - PANORAMA CITY,Hospital,Non-profit Corporation (incl. Church-related),Basic,33,N/A,N/A,13652 CANTARA STREET,PANORAMA CITY,91402,200-299,18,46,NORTHRIDGE SOUTH/RESEDA NORTH,Urban,33775,28717,2,6917,5634,9203,7431,6573,7282,7142,5624,5342,1346,,5512,4041,32192,109,157,652,19831,878,488,1,80,21,593,6,58962,471,,660,127,9,167,31,,,17722,15071,121,25372,4202,6,1065,17,298,136,2343,3801,1585,1025,871,3691,2106,10407,2050,4372,1471,788,58,6773,2024,17613,,378,3785,1670,333,43,3,8,141,,2035,1087,10,2523,50477,1,62494,778,53580,8136,1918,1975,,99,130,190,276,461,750,810,997,68,112,,398,229,1276,7,30,1944,9,160,15,169,692,144,17,7,,2044,637,,6,1,1,,,,322,2275,4,1211,81,,5,49,83,617,756,4,144,157,918,375,32,82,68,2,386,51,110,35,1,3,15,160,281,30,7,1,,13,3,3,57,226,12,3100,,,3893,75,3309,509
2016,106190434,190434,LOS ANGELES,KAISER FOUNDATION HOSPITAL - WEST LA,Hospital,Non-profit Corporation (incl. Church-related),Basic,53,N/A,N/A,6041 CADILLAC AVENUE,LOS ANGELES,90034,200-299,30,54,HANCOCK PARK/MID-CITY WEST/PARK LA BREA,Urban,39584,29254,6,5781,5106,11587,8515,7315,8397,7753,6256,6981,1153,,2516,33636,18942,219,1110,1615,10806,1356,1433,3,89,65,697,8,63247,339,4,1204,169,16,209,5,,,20571,17116,141,24432,6577,7,1690,6,580,206,2846,3879,1191,1389,885,3845,1857,12446,2448,5038,1466,1487,68,6411,2227,18879,,423,4177,2427,771,59,16,21,200,,2869,1413,15,2792,53646,15,68844,629,61374,6841,1748,1462,,37,193,227,234,438,583,660,835,1,2,,140,1751,587,22,23,675,12,171,21,207,817,134,5,9,,1444,392,1,5,,2,1,1,,390,1776,3,971,70,,7,140,90,611,526,,120,130,762,176,17,99,67,1,241,31,88,103,,,1,169,160,15,5,2,,15,1,2,26,144,13,2658,,,3210,44,2865,301
2016,106190470,190470,LOS ANGELES,PROVIDENCE LITTLE COMPANY OF MARY MEDICAL CENTER TORRANCE,Hospital,Non-profit Corporation (incl. Church-related),Basic,29,N/A,N/A,4101 TORRANCE BOULEVARD,TORRANCE,90503,300-499,26,66,REDONDO BEACH CENTRAL AND SOUTH/TORRANCE WEST CENTRAL,Urban,34027,25008,3,8417,6155,9663,8482,7055,6752,4622,3112,2924,1856,,4846,9624,25516,86,3136,325,15505,1211,2083,8,97,78,230,25,54545,285,78,26,5,21,337,9,,,28745,8926,1296,16156,3913,2,1797,15,211,149,1284,3313,1413,715,700,3914,2101,12423,2013,4037,1456,1301,98,6478,2288,13332,,270,4041,1909,448,49,24,26,202,10,3564,1193,19,2672,44603,8,59038,1515,50314,7209,7079,5986,,230,687,917,1270,2040,2161,2177,3152,185,246,,1717,2257,3498,625,35,4908,25,314,211,403,1439,312,30,82,33,7894,2330,1,8,5,,3,,,2852,6655,99,2931,527,1,11,230,372,2457,2113,28,528,908,1445,1056,187,382,409,26,1310,411,866,241,4,22,59,485,886,77,20,3,1,25,4,5,110,708,54,10685,2,,13065,706,10698,1661
2016,106190475,190475,LOS ANGELES,COMMUNITY HOSPITAL LONG BEACH,Hospital,Non-profit Corporation (incl. Church-related),Basic,21,N/A,N/A,1720 TERMINO AVENUE,LONG BEACH,90804,150-199,33,70,BIXBY KNOLLS/LONG BEACH CENTRAL,Urban,12213,9996,,1395,1897,4598,3880,3256,3018,1890,1031,1060,184,,1212,4678,6078,36,660,65,9480,809,,13,33,78,18,18,21063,137,19,14,1,,4,2,,,10982,3793,324,4732,2378,,406,7,75,44,537,1298,431,284,224,1344,582,4961,1641,1611,545,446,2,2300,1012,4458,1,104,1496,1022,301,28,33,7,57,2,1021,389,1,1204,16544,,22209,237,20918,1054,2198,2408,,75,528,575,577,712,673,623,843,,,,325,786,831,125,8,2525,6,273,,170,297,14,51,19,,2820,958,2,1,,,1,,,1543,2220,24,645,174,,2,35,58,428,414,9,182,183,569,296,1500,61,108,,377,67,291,23,,3,,89,189,21,10,40,1,5,,1,69,465,12,3704,,,4606,101,4322,183
2016,106190500,190500,LOS ANGELES,MARINA DEL REY HOSPITAL,Hospital,Non-profit Corporation (incl. Church-related),Basic,18,N/A,N/A,4650 LINCOLN BOULEVARD,MARINA DEL REY,90292,100-149,26,62,BALDWIN HILLS/CULVER CITY SOUTH/FOX HILLS/LADERA HEIGHTS/MARINA DEL REY/VIEW PARK/WINDSOR HILLS,Urban,13795,12277,,1067,1722,5551,4519,3737,3730,2555,1486,1580,125,,1035,6923,4351,40,1016,8,12699,1056,1139,,43,271,369,7,23049,71,19,18,22,,,8,,,2658,5213,945,15322,1934,,372,,106,55,648,1770,398,516,271,1561,416,6921,1686,1844,646,648,,2182,1048,4983,1,96,1834,1290,420,28,26,3,77,,1158,763,4,1626,18747,,26072,107,25372,593,1205,1077,,14,110,176,213,300,400,379,690,,,,101,472,264,83,2,1358,2,225,91,65,121,28,10,58,4,1273,406,,,1,,,,,369,1290,22,566,35,,,47,46,371,390,,99,161,278,244,25,67,65,,303,80,100,3,,3,,64,186,8,3,,,2,1,,13,102,13,1889,,1,2282,8,2216,58
2016,106190517,190517,LOS ANGELES,PROVIDENCE TARZANA MEDICAL CENTER,Hospital,Non-profit Corporation (incl. Church-related),Basic,15,N/A,N/A,18321 CLARK STREET,TARZANA,91356,200-299,27,45,ENCINO/TARZANA/WARNER CENTER/WOODLAND HILLS,Urban,22695,17459,4,6755,4166,5742,5435,4349,4153,3173,2256,2786,1343,,829,2034,11032,23,922,174,25144,330,335,4,37,36,197,,38968,156,22,23,4,3,40,3,,,19817,6734,328,10403,2876,,1175,6,134,69,759,1703,1149,440,468,2255,1101,8518,1123,2411,795,832,81,5479,1647,10013,,221,2932,1160,202,16,8,2,120,,2162,725,5,2296,30307,2,40158,3122,33552,3484,4052,3640,,204,276,351,424,780,1108,1373,2701,185,290,,214,206,991,133,25,6117,6,151,105,239,1561,95,18,35,9,3944,1525,1,7,2,,,,,1252,4679,33,1535,193,,10,152,171,1371,1184,15,343,517,1174,684,54,168,187,12,877,208,423,91,,6,45,420,539,37,5,1,,35,2,6,61,543,33,6007,1,2,7692,1099,6088,505
2016,106190521,190521,LOS ANGELES,MEMORIAL HOSPITAL OF GARDENA,Hospital,Investor - Individual,Basic,10,N/A,N/A,1145 W. REDONDO BEACH BLVD.,GARDENA,90247,150-199,35,66,GARDENA SOUTHEAST/HARBOR GATEWAY CENTRAL/LAWNDALE SOUTH/MONETA/REDONDO BEACH NORTH/TORRANCE NORTH,Urban,20714,15644,,4410,3614,8167,6126,4609,4613,2281,1003,714,821,,914,17872,13362,22,511,,3677,622,2114,5,40,232,23,,33058,108,141,10,1,,,4,,,23193,2604,1077,1,9483,,1529,8,114,129,705,1819,753,664,410,2171,1220,7763,1889,1993,1108,2859,25,4492,1308,5399,,68,1851,1725,677,42,21,2,87,,1788,875,102,1495,27623,2,36358,10,35761,587,2791,2256,,62,472,515,583,1025,1042,627,719,2,,,258,2475,1493,293,65,456,7,280,413,102,176,,,,,3239,837,,,,,,,,2770,1854,11,278,134,,1,95,120,746,713,4,291,294,792,319,59,88,240,4,549,158,262,306,2,4,,204,154,34,14,2,,24,1,2,60,164,18,4366,3,1,5047,2,4944,101
2016,106190522,190522,LOS ANGELES,GLENDALE MEMORIAL HOSPITAL AND HEALTH CENTER,Hospital,Non-profit Corporation (incl. Church-related),Basic,15,N/A,N/A,1420 SOUTH CENTRAL AVENUE,GLENDALE,91204,300-499,25,43,ATWATER VILLAGE/GLENDALE CENTRAL/GLENDALE SOUTHWEST/GRIFFITH PARK,Urban,18488,15416,,3043,2756,5367,5106,4336,4483,3660,2351,2201,601,,1944,1479,14028,9,6373,22,10049,202,682,,43,75,16,11,32230,141,,123,15,,365,1,,,18730,6571,588,5372,2643,,944,2,111,83,1104,1860,862,312,401,1860,682,7224,1530,2114,989,1067,45,3564,1309,7841,,46,2124,981,258,6,25,2,98,,1856,705,1,1693,26108,1,33904,2271,27563,4070,2717,2883,,37,305,362,484,850,951,1060,1519,32,,,483,308,1489,1065,11,2244,,219,1021,171,861,91,7,187,5,3002,5,,27,,,4,,,1806,3144,20,574,56,,7,74,150,1306,744,16,207,311,554,310,546,84,123,2,623,139,313,57,,5,29,161,251,16,8,6,2,2,1,5,57,155,14,4921,1,,5600,963,3999,638
2016,106190524,190524,LOS ANGELES,MISSION COMMUNITY HOSPITAL - PANORAMA CAMPUS,Hospital,Investor - Limited Liability Company,Basic,8,N/A,N/A,14850 ROSCOE BOULEVARD,PANORAMA CITY,91402,100-149,18,46,NORTHRIDGE SOUTH/RESEDA NORTH,Urban,6935,6711,2,1086,1574,2303,2238,2189,1978,1275,542,357,106,,845,1467,8296,17,109,11,2903,186,1143,247,15,55,14,,11684,168,3,8,2,,122,1,,,8547,2011,186,972,1921,11,150,4,36,21,267,595,299,103,166,643,451,2444,1090,802,425,1805,2,1432,468,2445,,3,341,218,115,5,11,,17,,236,152,,261,12289,,13648,480,8771,4397,2247,3585,,34,747,814,886,1070,925,665,691,,,,437,1100,1976,23,9,2268,19,139,273,101,176,36,21,18,57,3747,1244,1,7,,,2,10,,3002,2146,27,576,79,2,1,47,30,428,408,7,150,227,524,200,2839,88,168,6,395,86,227,1,,,,244,135,16,12,50,,1,,5,134,556,5,4669,5,,5832,367,4610,855
2016,106190525,190525,LOS ANGELES,LONG BEACH MEMORIAL MEDICAL CENTER,Hospital,Non-profit Corporation (incl. Church-related),Basic,64,N/A,Teaching,2801 ATLANTIC AVENUE,LONG BEACH,90806,300-499,33,70,BIXBY KNOLLS/LONG BEACH CENTRAL,Urban,47286,37877,,20516,11017,13334,9864,7567,6976,4589,2647,2053,6600,,5795,17717,46240,122,2432,390,12467,865,,,87,25,443,6,79923,287,3388,84,4,47,4,,,,52817,8219,815,15504,7808,,2848,69,741,238,1506,5565,2148,1013,991,5013,2097,15837,1530,4885,1733,973,455,12111,3196,22212,2,390,5274,2612,730,37,26,22,221,6,3714,998,16,3709,67402,6,85163,953,70589,13621,7797,6856,,174,1538,1480,1763,2542,2729,2215,2199,2,11,,1912,3049,4535,436,48,4653,20,484,,466,1604,134,42,243,1,9727,1896,3,2,39,8,4,,,5081,6394,192,2752,234,,6,435,534,2695,2125,53,773,734,1560,1891,131,394,584,23,1141,359,972,200,,43,,866,751,493,130,11,4,96,16,13,170,977,106,11014,4,2,14653,714,12075,1864
2016,106190529,190529,LOS ANGELES,METHODIST HOSPITAL OF SOUTHERN CALIFORNIA,Hospital,Non-profit Corporation (incl. Church-related),Basic,35,N/A,N/A,300 WEST HUNTINGTON DRIVE,ARCADIA,91007,300-499,22,49,ARCADIA CENTRAL AND NORTHEAST/BRADBURY/MONROVIA/SIERRA MADRE,Urban,24314,19508,,5740,4734,6265,5684,4896,4927,4014,2902,3635,1025,,5937,2844,10162,21,12791,175,11892,1328,1818,,105,124,105,5,40113,188,14,3,6,4,,9,,,4447,8936,516,25864,4051,8,880,10,155,106,1124,2147,885,652,477,2437,861,10181,1409,2621,911,1479,20,4453,1611,11403,,108,3633,1622,308,34,14,5,139,1,1909,896,8,2475,32668,2,43822,1875,38316,3631,6190,5420,,91,448,635,921,1549,1981,2256,3718,11,,,2160,602,1687,2459,19,4679,4,420,182,436,409,200,24,445,24,7270,2193,,5,1,1,,,,1000,6885,44,3496,156,29,14,218,444,2013,1672,41,550,701,1398,1089,144,317,503,7,1187,304,846,135,,17,10,542,829,49,11,6,,7,6,11,115,652,79,9301,1,1,11610,1244,9255,1111
