year,oshpd_id2,oshpd_id,county_name,facility_name,control_type_desc,ed_lic_levl_end,ems_station,rural_hospital_desc,teaching_hospital_desc,DBA_ADDRESS1,DBA_CITY,DBA_ZIP_CODE,licensed_bed_size,senate_district_desc,assembly_district_desc,mssa_name,mssa_designation,LICENSE_CATEGORY_DESC,Sex_Female,Sex_Male,Sex_Unk,Age_01_09,Age_10_19,Age_20_29,Age_30_39,Age_40_49,Age_50_59,Age_60_69,Age_70_79,Age_80_,Age_Under_1,Age_Unknown,Asian_Pacific_Islander,Black,Hispanic,Native_American_Eskimo_Aleut,Other_Race,Unknown_Race,White,Acute_Care,Against_Medical_Advice,CAH,Died,Other_Disp,Prison_Jail,Psychiatric_Care,Residential_Care,Routine,SN_IC_Care,Childrens_or_Cancer,Home_Health_Service,Hospice_Care,Not_Defined_Elsewhere,Rehab,Invalid_Blank_Disp,Disaster_Care_Site,Medi_Cal,Medicare,Other_Payer,Private_Coverage,SelfPay,Unknown_Payer,DX_All_Pregnancies,DX_Birth_Defects,DX_Births,DX_Blood_Disorders,DX_Cancer,DX_Circulatory_System,DX_Digestive_System,DX_Ear_Disorders,DX_Endocrine_Diseases,DX_Eye_Disorders,DX_Genitourinary_System,DX_Infections,DX_Injuries_Poisonings,DX_Mental_Disorders,DX_Musculoskeletal_System,DX_Nervous_System,DX_Other_Reasons,DX_Respiratory_System,DX_Skin_Disorders,DX_Symptoms,DX_Perinatal_Disorders,ECM_Abnormal_Reaction_Later_Cx,ECM_Accidental_Falls,ECM_All_Transport_Types,ECM_Assault,ECM_Intentional_SelfHarm,ECM_Legal_War_Terrorism,ECM_Med_Device_Advrs_Incident,ECM_Natural_Envrnmntl_Factors,ECM_NonTrans_Drowning_Subm,ECM_None,ECM_Other_Factors,ECM_Supplementary_Factors,ECM_Undetermined_Intent,ECM_W_Inanimate_Animate_Object,ECM_Medical_Misadventures,ED_Visit,All_Other_Languages,English,Spanish,a_Sex_Female,a_Sex_Male,a_sex_Unknown,a_Age_10_19,a_Age_20_29,a_Age_30_39,a_Age_40_49,a_Age_50_59,a_Age_60_69,a_Age_70_79,a_Age_80_,a_Age_Under_1,a_Age_01_09,a_Age_Unknown,a_Asian_Pacific_Islander,a_Black,a_Hispanic,a_Native_American_Eskimo_Aleut,a_Other_Race,a_Unknown_Race,a_White,a_Acute_Care,a_Against_Medical_Advice,a_Died,a_Home_Health_Service,a_Hospice_Care,a_Prison_Jail,a_Psychiatric_Care,a_Rehab,a_Residential_Care,a_Routine,a_SN_IC_Care,a_CAH,a_Childrens_or_Cancer,a_Not_Defined_Elsewhere,a_Invalid_Blank_Disp,a_Other_Disp,a_Disaster_Care_Site,a_Medi_Cal,a_Medicare,a_Other_Payer,a_Private_Coverage,a_SelfPay,a_Unknown_Payer,a_DX_All_Pregnancies,a_DX_Blood_Disorders,a_DX_Cancer,a_DX_Circulatory_System,a_DX_Digestive_System,a_DX_Ear_Disorders,a_DX_Endocrine_Diseases,a_DX_Eye_Disorders,a_DX_Genitourinary_System,a_DX_Infections,a_DX_Injuries_Poisonings,a_DX_Mental_Disorders,a_DX_Musculoskeletal_System,a_DX_Nervous_System,a_DX_Respiratory_System,a_DX_Skin_Disorders,a_DX_Symptoms,a_DX_Birth_Defects,a_DX_Births,a_DX_Other_Reasons,a_DX_Perinatal_Disorders,a_ECM_Abnormal_Reaction_Later_Cx,a_ECM_Accidental_Falls,a_ECM_All_Transport_Types,a_ECM_Assault,a_ECM_Med_Device_Adverse_Inciden,a_ECM_Natural_Environmental_Fact,a_ECM_None,a_ECM_Other_Factors,a_ECM_Supplementary_Factors,a_ECM_Undetermined_Intent,a_ECM_W_Inanimate_Animate_Object,a_ECM_Intentional_SelfHarm,a_ECM_Medical_Misadventures,a_ECM_NonTrans_Drowning_Subm,a_ECM_Legal_War_Terrorism,Inpatient_from_ED,a_All_Other_Languages,a_English,a_Spanish
2017,106190687,190687,LOS ANGELES,SANTA MONICA - UCLA MEDICAL CENTER AND ORTHOPAEDIC HOSPITAL,University of California,Basic,21,,,1250 16TH STREET,SANTA MONICA,90404,200-299,District 26,District 50,SANTA MONICA CENTRAL/SAWTELLE/WEST LOS ANGELES,Urban,General Acute Care Hospital,20975,19144,2,4011,3629,6651,6224,5098,5165,3871,2420,2318,734,,1953,4842,9876,112,3607,185,19546,642,441,,42,,175,300,,38316,127,8,37,5,2,26,,,13227,5796,886,16328,3884,,619,6,,240,91,909,1591,839,525,451,2107,639,10018,1507,2993,850,977,3303,1892,10514,50,200,3203,1420,479,37,20,47,128,2,29101,2464,471,15,2531,3,40121,896,36924,2301,4313,4135,,204,404,551,706,1020,1351,1416,2385,156,255,,635,916,1472,23,649,33,4720,250,160,221,2008,244,4,37,108,2,4041,1368,,2,3,,,,1241,4668,40,2198,301,,33,202,350,1273,1204,11,375,4,379,1574,839,105,305,276,823,231,386,3,1,19,55,671,576,58,19,67,15,5942,129,896,2,57,4,7,4,1,8448,394,7490,564
2017,106190696,190696,LOS ANGELES,PACIFICA HOSPITAL OF THE VALLEY,Investor - Corporation,Basic,7,,,9449 SAN FERNANDO ROAD,SUN VALLEY,91352,200-299,District 18,District 39,PACOIMA EAST/SUN VALLEY WEST,Urban,General Acute Care Hospital,5473,5465,,1284,1453,2182,1660,1439,1506,759,295,191,169,,105,719,7987,2,697,27,1401,86,450,,19,,,6,,10180,4,191,,,,2,,,7581,851,288,858,1360,,154,1,,24,13,156,640,348,67,154,544,387,2631,926,878,120,200,1166,501,2021,7,7,736,434,192,13,17,,36,,8533,324,25,,620,1,10938,53,8158,2727,1015,1588,,40,323,423,492,577,387,173,187,1,,,56,441,1384,2,41,,679,5,417,32,121,,5,,,119,1837,15,,52,,,,,1813,582,9,158,41,,17,20,23,221,322,15,143,1,133,68,120,903,73,71,195,71,205,1,1,,,23,43,34,22,,4,2334,14,110,,8,10,1,,,2603,15,2025,563
2017,106190708,190708,LOS ANGELES,SHERMAN OAKS HOSPITAL,Non-profit Corporation (incl. Church-related),Basic,12,,,4929 VAN NUYS BOULEVARD,SHERMAN OAKS,91403,150-199,District 18,District 46,SHERMAN OAKS/STUDIO CITY/VALLEY VILLAGE,Urban,General Acute Care Hospital,11043,10230,,1443,1589,4040,3853,3059,3045,2045,1014,1012,173,,411,2460,4561,29,3855,371,9586,430,529,,32,40,384,342,49,19361,105,,,1,,,,,10193,3792,344,4063,2881,,298,3,,42,43,451,969,441,259,249,1167,432,5271,1872,1487,455,793,1959,853,4226,3,1,1501,1105,292,30,3,,108,1,15538,1050,491,7,1146,,21273,324,19884,1065,2473,2518,,22,204,218,362,725,1010,979,1471,,,,138,422,746,,889,121,2675,222,252,153,341,38,9,73,95,219,2152,1436,,,1,,,,1380,3077,12,436,86,,7,32,71,811,560,25,189,3,273,953,480,405,235,284,419,138,96,,,10,,156,331,38,11,30,4,3590,286,503,9,31,2,,,,4991,166,4579,246
2017,106190754,190754,LOS ANGELES,ST. FRANCIS MEDICAL CENTER,Non-profit Corporation (incl. Church-related),Basic,36,,,3630 E. IMPERIAL HIGHWAY,LYNWOOD,90262,300-499,District 33,District 63,DOWNEY SOUTHWEST/LYNWOOD NORTH CENTRAL/SOUTH GATE EAST,Urban,General Acute Care Hospital,35651,29886,5,9452,7834,13107,9563,7480,6752,4553,2619,1690,2492,,388,13228,47782,11,1976,536,1621,405,4407,,183,15,396,63,24,58874,893,29,203,13,34,3,,,9739,2922,475,40129,12276,1,3106,31,,245,221,1318,3206,1525,895,661,3568,1771,14165,2973,3977,1332,3118,6435,2360,14441,194,149,3679,3170,1343,59,74,42,158,1,50216,2225,1346,62,3009,9,65542,225,47548,17769,5961,6836,,320,1529,1368,1687,2464,2274,1460,1345,165,185,,105,3177,8141,3,454,175,742,652,589,373,1080,176,31,72,47,209,8381,1128,,5,54,,,,6820,4432,87,809,641,8,284,178,238,2012,1329,28,792,16,540,1106,1633,1880,182,433,980,240,864,3,3,12,44,514,454,493,335,53,13,9896,98,704,9,118,100,7,,3,12797,56,8387,4354
2017,106190756,190756,LOS ANGELES,PROVIDENCE SAINT JOHN'S HEALTH CENTER,Non-profit Corporation (incl. Church-related),Basic,27,,,2121 SANTA MONICA BLVD.,SANTA MONICA,90404,200-299,District 26,District 50,SANTA MONICA CENTRAL/SAWTELLE/WEST LOS ANGELES,Urban,General Acute Care Hospital,10805,10101,7,856,1100,3066,3055,2647,2944,2586,2050,2444,165,,747,2068,2894,48,2444,427,12285,279,366,1,32,,39,351,1,19631,182,6,12,2,2,3,6,,5294,5790,477,7401,1951,,299,2,,149,60,634,1130,312,301,223,1166,359,5755,1275,1412,619,403,1415,877,4506,16,156,2056,908,242,20,6,2,78,1,14243,1324,342,12,1523,,20913,860,19272,781,3396,2902,2,33,182,282,395,669,953,1325,2457,4,,,275,389,583,6,572,23,4452,135,110,265,1065,157,,11,51,10,3306,1189,,,1,,,,530,4273,26,1352,119,,32,72,329,1208,882,15,218,3,396,831,657,73,174,236,690,210,259,4,3,7,1,324,553,35,4,26,5,4885,69,367,1,25,2,4,,,6300,472,5547,281
2017,106190758,190758,LOS ANGELES,PROVIDENCE SAINT JOSEPH MEDICAL CENTER,Non-profit Corporation (incl. Church-related),Basic,24,,,501 S BUENA VISTA STREET,BURBANK,91505,300-499,District 25,District 43,BURBANK NORTH/NORTH HOLLYWOOD SOUTH,Urban,General Acute Care Hospital,30831,25502,7,6226,4994,10065,8919,6918,6845,4808,3345,2925,1295,,1613,3295,20553,41,3790,421,26627,1027,1277,1,84,,828,507,20,52146,359,41,16,9,3,2,20,,25017,8731,1190,16315,5087,,1494,9,,120,129,1181,3310,1759,552,649,3403,1537,12509,2362,3863,1505,1073,6107,2097,12558,123,320,3945,2099,411,60,31,11,196,2,41693,3543,769,8,3249,3,56340,5097,44182,7061,5123,4908,,48,527,693,919,1331,1773,1975,2721,44,,,372,498,2091,7,570,45,6448,189,164,354,1120,264,1,33,105,12,6077,1710,1,1,,,,,2004,5685,60,2037,245,,81,141,354,1988,1597,19,360,10,630,1499,959,104,268,336,1037,211,387,9,4,4,33,395,704,72,15,57,9,8275,76,380,,45,1,2,,,10031,1619,7255,1157
2017,106190762,190762,LOS ANGELES,ST. VINCENT MEDICAL CENTER,Non-profit Corporation (incl. Church-related),Basic,8,,,2131 WEST 3RD STREET,LOS ANGELES,90057,300-499,District 24,District 51,BOYLE HEIGHTS NORTHWEST/CHINATOWN/DOWNTOWN NORTHWEST/LITTLE TOKYO/WESTLAKE,Urban,General Acute Care Hospital,11734,11297,1,423,983,4243,3714,3360,3806,2875,2083,1499,46,,3308,3958,11169,50,137,609,3801,275,1088,,23,21,32,91,2,21273,227,,,,,,,,15038,2091,421,2435,3047,,190,3,2,91,46,491,1181,322,347,274,1496,373,4443,1538,2234,495,711,2034,1064,5696,1,348,1276,740,478,22,19,9,83,,17616,1040,369,5,1027,,23032,1469,17758,3805,3556,3539,,19,198,328,532,1059,1427,1499,2033,,,,2500,902,2745,6,114,38,790,200,259,237,384,73,1,1,188,3,4453,1276,,,19,,,1,747,3045,46,3147,109,1,1,121,311,1383,968,25,353,7,429,1030,825,46,301,179,675,137,294,5,,5,,615,388,18,10,67,6,5479,61,426,2,18,1,4,,,7095,1634,3943,1518
2017,106190766,190766,LOS ANGELES,COAST PLAZA HOSPITAL,Investor - Limited Liability Company,Basic,8,,,13100 STUDEBAKER ROAD,NORWALK,90650,100-149,District 32,District 57,NORWALK/STUDEBAKER,Urban,General Acute Care Hospital,7206,6670,,1439,1578,2625,2249,1881,1869,1119,495,468,153,,536,1453,9107,,350,,2430,595,1243,2,32,,328,125,52,11416,75,2,3,3,,,,,1848,8418,255,305,3050,,140,3,,31,34,318,845,372,233,165,725,276,3149,829,927,263,555,1960,672,2378,1,6,684,441,122,7,,,38,,11041,756,81,23,677,,13876,12,13688,176,1255,1243,,26,159,192,301,459,516,360,481,,4,,179,254,1308,6,91,4,656,122,205,73,124,,6,,,61,1424,481,,2,,,,,1096,1122,6,187,87,,12,30,35,389,339,3,178,,128,490,169,47,46,115,234,100,179,,,4,,85,92,15,3,1,2,2154,15,115,4,8,3,,,1,2498,3,2456,39
2017,106190796,190796,LOS ANGELES,RONALD REAGAN UCLA MEDICAL CENTER,University of California,Comprehensive,33,,Teaching,757 WESTWOOD PLAZA,LOS ANGELES,90095,300-499,District 26,District 54,CENTURY CITY/CHEVIOT HILLS/RANCHO PARK/WEST LOS ANGELES/WESTWOOD,Urban,General Acute Care Hospital,20815,19309,3,2900,4542,9148,6019,4368,4548,3638,2243,2066,655,,4036,5152,8275,97,3544,264,18759,1457,707,,81,,95,2280,2,35337,53,4,74,9,,28,,,8822,6080,1381,20447,3397,,617,18,,279,121,640,1577,574,327,1055,1881,700,6842,3478,4162,783,1247,1950,1074,12764,38,243,2558,1728,367,126,17,39,115,2,30906,1569,316,10,2130,1,40127,1337,36901,1889,4819,5711,,452,971,1010,1097,1611,1957,1426,1401,108,497,,989,1314,2599,26,740,82,4780,357,158,315,2073,139,3,104,319,5,6406,645,,6,,,,,2413,4314,167,3190,446,,73,226,379,1801,1392,19,396,79,403,1379,2033,169,212,455,681,167,584,33,2,32,15,1643,542,422,69,149,22,6500,141,922,6,76,22,7,6,3,10530,619,8985,926
2017,106190812,190812,LOS ANGELES,VALLEY PRESBYTERIAN HOSPITAL,Non-profit Corporation (incl. Church-related),Basic,24,,,15107 VANOWEN STREET,VAN NUYS,91405,300-499,District 18,District 46,NORTHRIDGE SOUTH/RESEDA NORTH,Urban,General Acute Care Hospital,35107,27906,2,12610,7960,9933,8885,6921,6757,4133,1825,1232,2759,,1319,3053,45876,52,666,63,11986,542,4479,,65,,82,324,,57493,6,20,3,,,1,,,12182,4840,211,38925,6857,,2147,18,,155,126,844,2565,2317,439,1029,3573,1824,9916,1618,4102,842,5093,8617,2130,15395,265,,3041,1608,393,33,2,177,154,,52721,1966,52,7,2846,15,63015,1665,36963,24387,3442,3446,,207,386,531,706,1179,1380,1001,1136,141,221,,329,369,3350,5,109,4,2722,203,282,302,749,67,2,20,144,28,4160,909,,9,13,,,,1009,1991,38,3777,73,,100,184,202,1233,1131,21,314,7,323,1141,507,46,127,206,574,177,529,11,9,14,32,201,264,39,10,16,11,5883,100,330,3,25,3,1,1,1,6888,652,4279,1957
2017,106190818,190818,LOS ANGELES,USC VERDUGO HILLS HOSPITAL,Non-profit Corporation (incl. Church-related),Basic,13,,,1812 VERDUGO BOULEVARD,GLENDALE,91208,150-199,District 25,District 43,BURBANK SOUTH/EAGLE ROCK/GLENDALE NORTHWEST,Urban,General Acute Care Hospital,10278,8698,,1620,1895,2778,2653,2442,2547,2046,1410,1336,249,,1095,970,3175,59,,755,12922,630,354,,19,4,91,81,17,17392,181,13,2,8,170,14,,,6696,3421,328,7110,1421,,236,6,,42,34,487,1052,453,179,251,1257,611,4778,615,1289,381,467,1749,807,4277,5,10,1592,634,111,23,1,4,50,2,13978,842,414,16,1299,,18976,497,18192,287,2322,2057,,19,157,215,268,568,827,881,1443,1,,,245,168,513,6,,118,3329,257,87,88,466,103,,44,20,90,2000,1216,,1,7,,,,605,2780,18,924,48,4,22,39,75,582,617,14,146,5,269,743,410,267,116,268,427,104,270,1,1,3,,44,379,26,2,5,3,3576,79,227,1,34,3,,,,4379,227,4045,107
2017,106190859,190859,LOS ANGELES,WEST HILLS HOSPITAL AND MEDICAL CENTER,Investor - Corporation,Basic,36,,,7300 MEDICAL CENTER DRIVE,WEST HILLS,91307,200-299,District 27,District 45,AGOURA HILLS/CALABASAS/HIDDEN HILLS/WEST HILLS/WESTLAKE,Urban,General Acute Care Hospital,27609,22953,,5477,5330,8985,7535,6157,6553,4334,2649,2711,831,,1423,2363,11425,9,13524,640,21178,721,2030,7,50,30,191,363,1,46792,109,2,72,6,183,4,,1,22313,7690,1376,10876,8307,,1448,12,,162,173,973,2775,1195,545,652,3101,1280,12280,2383,3266,1339,1076,5654,1984,10234,30,151,3778,2019,424,47,4,,550,2,37510,2718,215,2,3141,1,50562,650,47741,2171,4000,3617,1,70,402,635,586,992,1243,1307,2359,5,19,,367,303,922,2,1959,28,4037,325,223,259,1117,195,1,39,29,35,3989,1405,,,1,,,,1426,4326,181,1532,152,1,380,100,206,1440,1108,12,311,11,521,900,813,127,144,227,640,199,464,7,3,4,1,104,441,31,10,8,102,6701,64,113,5,38,1,,,,7618,273,7081,264
2017,106190878,190878,LOS ANGELES,ADVENTIST HEALTH WHITE MEMORIAL,Non-profit Corporation (incl. Church-related),Basic,28,,Teaching,1720 CESAR E. CHAVEZ AVENUE,LOS ANGELES,90033,300-499,District 24,District 53,BOYLE HEIGHTS NORTHWEST/CHINATOWN/DOWNTOWN NORTHWEST/LITTLE TOKYO/WESTLAKE,Urban,General Acute Care Hospital,30089,23156,1,9657,6012,9461,6917,5658,5135,3573,2461,1813,2559,,508,1230,47544,13,951,163,2837,650,2575,,41,1,211,19,4,49406,243,2,36,8,44,3,3,,35797,6622,1771,4872,4183,1,2054,10,,124,111,821,3580,1537,736,721,3604,2358,9952,1078,3563,953,1182,5950,2336,12407,169,110,3129,1320,433,6,31,7,157,,42315,2399,675,10,2652,2,53246,55,33243,19948,4870,4950,,303,902,978,1181,1687,1662,1284,1368,236,219,,179,649,7950,2,245,15,780,186,272,184,1131,88,53,73,128,13,6619,982,,1,16,42,32,,4859,3905,277,595,181,3,109,152,218,1527,1322,16,687,19,522,1084,709,1454,179,281,709,208,508,12,7,22,75,377,346,24,23,97,12,7891,86,857,4,60,37,2,2,2,9820,21,5191,4608
2017,106190883,190883,LOS ANGELES,WHITTIER HOSPITAL MEDICAL CENTER,Investor - Corporation,Basic,11,,,9080 COLIMA ROAD,WHITTIER,90605,150-199,District 32,District 57,LA HABRA HEIGHTS/WHITTIER,Urban,General Acute Care Hospital,15194,11824,,4124,3301,4858,4015,2998,2916,1820,947,1057,982,,2398,592,18219,21,1183,122,4483,901,910,,41,66,133,228,4,24252,106,356,16,5,,,,,3883,3119,412,18119,1485,,895,8,,64,68,494,1482,988,305,363,1649,610,5901,1119,1487,537,831,3910,1179,5041,87,85,1773,877,225,37,17,3,97,3,20071,1394,800,11,1625,,27018,1067,21766,4185,2609,2205,,58,347,427,537,821,870,648,1098,5,,3,949,91,2334,4,201,18,1217,417,238,143,366,47,2,37,4,4,2807,708,,40,1,,,,1857,1877,24,959,90,7,126,98,152,604,947,7,272,1,350,452,333,105,71,161,467,184,473,4,5,1,1,217,228,22,3,9,4,3798,72,430,,27,4,,,,4814,661,3354,799
2017,106190949,190949,LOS ANGELES,HENRY MAYO NEWHALL HOSPITAL,Non-profit Corporation (incl. Church-related),Basic,36,,,23845 MCBEAN PARKWAY,VALENCIA,91355,200-299,District 27,District 38,CANYON COUNTRY/SANTA CLARITA WEST/SAUGUS,Urban,General Acute Care Hospital,33068,27340,1,7720,7456,10461,8265,7196,6911,4725,3341,2981,1353,,2075,3605,16760,41,1230,181,36517,2068,1323,,71,17,1275,59,,55456,71,16,42,8,,3,,,10573,8750,2353,34436,4297,,1010,15,2,177,102,1379,3530,1491,826,639,3310,1610,12993,1837,3234,1615,3166,7411,1949,14094,19,122,3782,2382,375,67,44,17,193,1,45144,4610,1001,21,2648,2,60409,85,58884,1440,5015,4711,,188,904,824,1027,1587,1619,1635,1921,13,8,,364,471,1567,9,143,14,7158,358,230,220,1080,97,53,57,96,,6592,941,,2,,,,,1971,4691,204,2682,178,,77,97,213,1484,1368,26,450,13,549,980,1391,1107,215,303,979,230,226,3,7,2,6,457,765,312,39,23,11,6584,284,1033,4,131,76,6,,1,9726,116,9088,522
2017,106191227,191227,LOS ANGELES,LAC/HARBOR-UCLA MEDICAL CENTER,City or County,Basic,75,,Teaching,1000 WEST CARSON STREET,TORRANCE,90502,300-499,District 35,District 66,HARBOR GATEWAY SOUTH/LOMITA/TORRANCE EAST CENTRAL,Urban,General Acute Care Hospital,32883,34643,12,11057,8920,9848,8396,8538,9406,5871,1820,1069,2613,,3819,12282,40845,103,7388,368,2733,874,341,,87,,306,919,114,64576,256,27,1,,18,19,,,51072,4055,1149,3828,7426,8,710,52,,373,243,1340,3302,1552,989,1384,3525,2835,9581,4391,5760,1035,2609,5157,2524,20093,83,223,2845,1996,870,102,23,49,98,,56291,1219,1148,113,2560,1,67538,1292,43732,22514,5565,7135,,652,1542,1661,1778,2410,1982,1006,809,345,515,,972,2623,6674,17,1540,93,781,638,424,432,276,91,26,53,153,66,9742,640,,8,137,2,,12,8929,2023,263,879,605,1,481,207,429,1837,1774,35,649,70,524,941,2606,684,268,413,786,336,486,31,45,50,48,563,728,859,412,52,18,8727,83,956,22,224,40,8,1,7,12700,447,8077,4176
2017,106191228,191228,LOS ANGELES,LAC+USC MEDICAL CENTER,City or County,Comprehensive,106,,Teaching,1200 NORTH STATE STREET,LOS ANGELES,90033,500+,District 24,District 51,BOYLE HEIGHTS NORTHWEST/CHINATOWN/DOWNTOWN NORTHWEST/LITTLE TOKYO/WESTLAKE,Urban,General Acute Care Hospital,49426,64058,25,8138,8581,18170,18966,19714,21602,12074,3198,1313,1753,,3725,14018,75517,260,13242,3088,3659,495,650,,123,,8994,2373,73,100506,130,18,4,,83,43,,17,82845,7184,11055,4748,7543,134,1176,81,1,608,635,2242,7105,1875,1915,2578,6343,2537,18294,8515,12074,2516,3552,6424,4369,30613,56,155,6870,4213,3629,289,259,135,186,,88257,2461,1849,854,4349,3,113509,3034,63092,47383,8913,13461,2,938,2555,3156,3603,5070,3661,1438,1074,335,546,,1301,2844,14397,43,2454,492,845,989,844,610,140,129,1454,112,163,104,16816,694,,21,244,26,,30,17148,3132,537,901,657,1,807,391,845,3170,2915,42,1025,113,1060,2257,3502,1222,597,1064,1443,583,1112,26,77,69,56,513,1093,954,647,86,137,16488,191,1515,137,477,105,9,,24,22376,1039,11879,9458
2017,106191230,191230,LOS ANGELES,"MARTIN LUTHER KING, JR. COMMUNITY HOSPITAL",Non-profit Corporation (incl. Church-related),Basic,30,,Teaching,1680 EAST 120TH STREET,LOS ANGELES,90059,100-149,District 35,District 64,PARAMOUNT NORTH/WILLOWBROOK,Urban,General Acute Care Hospital,45704,34143,9,7023,7164,17586,13832,11450,11995,6405,1735,1033,1633,,325,37017,37451,33,244,1325,3461,2059,3289,40,52,16,106,1579,311,72051,82,140,68,50,,12,1,,60843,6475,9156,3382,,,3654,15,,308,136,1439,3533,1464,1219,1025,4746,1310,13917,2462,6335,1241,1372,7378,3445,24809,48,78,3174,2344,1918,52,65,12,160,,64540,2152,2255,25,3081,,79856,45,63246,16565,2021,1837,,81,491,464,541,934,783,303,260,1,,,27,2014,1586,1,,26,204,221,203,76,477,64,11,34,10,95,2446,202,1,2,,,16,,2650,987,8,115,64,34,396,43,59,645,498,4,293,3,144,531,247,94,46,135,377,94,245,1,1,1,1,33,105,19,21,16,4,3448,6,184,11,11,,,,,3858,2,2917,939
2017,106191231,191231,LOS ANGELES,LOS ANGELES COUNTY OLIVE VIEW-UCLA MEDICAL CENTER,City or County,Basic,51,,Teaching,14445 OLIVE VIEW DRIVE,SYLMAR,91342,300-499,District 18,District 39,ANGELES NATIONAL FOREST WEST/KAGEL CANYON/LAKE VIEW TERRACE/SAN FERNANDO EAST/SYLMAR,Urban,General Acute Care Hospital,29980,29173,12,2240,3760,9265,10248,11451,11781,7247,1861,727,585,,1840,2273,41719,59,11548,842,884,233,233,,17,,277,2870,15,55215,139,8,1,1,152,4,,,43498,3602,3735,2916,5388,26,766,29,,219,289,1078,3103,1101,1167,1471,4168,990,5597,4293,7358,813,1792,3179,2393,19339,20,235,1391,593,364,57,22,117,91,,52546,1140,874,141,1592,2,59165,1530,27594,30041,3725,4547,,140,675,946,1372,1973,1718,704,576,79,89,,375,349,5516,4,1818,36,174,319,282,132,211,61,16,36,27,24,6692,401,,,68,,,3,6115,1374,161,209,407,6,205,148,329,1442,1303,24,484,40,461,983,374,410,232,244,549,205,803,7,14,5,10,257,164,48,30,47,14,7208,54,381,6,54,5,2,,2,8272,328,3786,4158
2017,106191306,191306,LOS ANGELES,LAC/RANCHO LOS AMIGOS NATIONAL REHAB CENTER,City or County,,,,Teaching,7601 EAST IMPERIAL HIGHWAY,DOWNEY,90242,200-299,District 32,District 58,DOWNEY SOUTHWEST/LYNWOOD NORTH CENTRAL/SOUTH GATE EAST,Urban,General Acute Care Hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,1,3,1,,,,,,,,,4,,1,,,1,,,,,,,,,4,,,,,,,,5,,,,,,,,,1,,,2,,,,1,,,,,,1,,,,,,,1,,,,4,,,,,,,,,5,,3,2
2017,106191450,191450,LOS ANGELES,KAISER FOUNDATION HOSPITAL - WOODLAND HILLS,Non-profit Corporation (incl. Church-related),Basic,27,,,5601 DE SOTO AVENUE,WOODLAND HILLS,91367,200-299,District 27,District 45,ENCINO/TARZANA/WARNER CENTER/WOODLAND HILLS,Urban,General Acute Care Hospital,21429,18090,2,2929,3114,4955,4188,3647,4582,5044,4859,5579,624,,3502,2908,9551,178,384,436,22562,446,413,1,41,,19,517,2,36793,265,1,894,111,15,2,1,,7288,13095,101,16990,2044,3,471,7,,246,125,1928,2525,781,818,517,2504,1110,7927,1592,2691,1046,601,3222,1131,10245,34,252,3211,1136,200,47,,28,90,,30218,1813,551,2,1971,2,39521,972,36114,2435,1912,1897,,33,87,134,188,394,647,906,1387,14,19,,334,142,526,8,10,14,2775,143,27,176,1369,167,,11,5,2,1489,411,1,,7,,1,,201,2663,6,902,37,,20,58,108,690,587,1,121,,158,1084,377,37,92,80,283,28,70,2,,5,8,170,372,27,3,14,3,2916,61,228,,15,,,,,3809,127,3503,179
2017,106196035,196035,LOS ANGELES,KAISER FOUNDATION HOSPITAL - BALDWIN PARK,Non-profit Corporation (incl. Church-related),Basic,40,,,1011 BALDWIN PARK BLVD.,BALDWIN PARK,91706,200-299,District 22,District 48,BASSETT/INDUSTRY WEST/LA PUENTE,Urban,General Acute Care Hospital,43005,36368,2,9599,8236,11347,8903,8724,8788,8386,7423,6129,1840,,8133,2730,54047,213,1655,1476,11121,1126,390,,47,,162,798,1,74816,226,4,1600,199,2,4,,,21670,17865,178,35278,4380,4,1368,6,,384,206,2696,6128,1927,1433,1065,4566,2525,15557,2487,5093,1794,1476,8204,2888,19513,59,210,5064,2125,403,55,21,18,225,2,62587,3539,998,5,4122,1,79375,1608,65146,12621,2582,2754,,45,226,288,441,739,1059,1249,1278,9,2,,769,217,2905,17,23,18,1387,280,35,176,1827,261,,3,8,4,2425,309,1,1,6,,,,442,3087,9,1747,51,,56,92,147,1132,989,,294,4,256,1165,373,26,75,98,400,79,133,2,,6,9,222,336,19,8,33,3,4218,63,409,,21,1,2,,1,5336,160,4233,943
